,tweet_content,harassment,indirecth,physicalh,sexualh
3311,this teen slut knows exactly what she s doing and she takes directions like a champ time to find out what ,1,0,0,1
3312, kermitron scree06 pixelferret finishedlast techknight zero they kinda turn extra cakey the flavours also g ,0,0,0,0
3313,rt tatebutsu1983 sex dating in your city naked girls are waiting for you right now adult dating contact m ,1,0,0,1
3314, bonganeray sassy njeri should identify nigga pregnant ,1,1,0,0
3315, btsblackpinksvt sassy bitch couple merciii x8f x8f x89 x9d x95 x8f x89 x9d x95 x8f t co yxqi299lvt ,1,0,0,1
3316,rt musicnewsfact the current top 4 songs on the worldwide itunes chart 1 shallow lady gaga amp bradley cooper 2 sweet but psycho ,0,0,0,0
3317,drunk women drunken ebony first amature blonde ho x89 t co y88useeknm ,1,0,0,1
3318,rt cheriexko dear boys joke or not you do not call a girl ugly fat slut whore and etc thank you ,1,0,0,1
3319, aviralrashtriya tejasrangnekar guys plz help my friend ishika aggarwal a boy is abusing amp slut shaming her on f ,1,0,0,1
3320, rocking curvysense thecharvelle thecurvycon could x81 x8f x89 x8d x89 x95 x8f nshop a x89 t co adyhfm9ufe ,0,0,0,0
3321,yuck your white aunt amp uncle fucking sucked ,1,0,0,1
3322,rt thegreathoodini hovasample lol but this is the other side she is literally playing with animals she has a life and friends like ,0,0,0,0
3323, brookej3nn whatthatmouthdo you d plain c x89 ,0,0,0,0
3324, thatbitchchunli mama and i m out are rlly good,0,0,0,0
3325,oooh i m also a slut for delena love story any content w klaus so should i rewatch vampire diaries or try my luck with originals ,0,0,0,0
3326,getting critics choice update on the tl thru ava thx bitch lazzarofeiice u d mvp,0,0,0,0
3327,rt dzhumshudsllpu1 fuck me like a bitch my pussy is wet horny boobs tits pussy porn amateurporn nsfw cumslut blowjob sex ,1,0,0,1
3328, porn 21sextury drunk african francaise girls france t co tm5jajjgba ,1,0,0,1
3329, 17c scoups fxjsjung94 not devilcheol or vampirecheol cause your ava looks like one ,0,0,0,0
3330,guys i have a classmate her name is antoinette and she wants the attention is always on her just shut the fuck up i ,0,0,0,0
3331,never thought my first time in vegas would be 1 with my girl amp 2 going to the ava awards but shit it s lit ,0,0,0,0
3332, want bitch might around t co jnx8blikaj ,1,0,0,1
3333,i need to stop being a little bitch,1,0,0,1
3334,someone is dreaming to being my slave sissy servant bitch or slut on niteflirt call me at 1 800 to flirt ext 11850182 to see why ,1,0,0,1
3335,i added a video to a youtube playlist sweet but psycho remix ava max ben schuller amp chleo ,0,0,0,0
3336,rt atlhoneyy is that girl a slut or is she free and happy ,1,0,0,1
3337,21st february 2016 today a furry took me to a really nasty sim which was called piss amp scat sluts of slut alley ,1,0,0,1
3338,rt queendreaa day 7 of 365 stop holding on to things or people that mean you no good pray about it leave it in gods hands amp let it ,0,0,0,0
3339, jetstre64565421 tictoc aw well my comment was outta pocket amp i see that you were coming from a personal place b ,0,0,0,0
3340,wanted to share these beautiful artworks of my ocs ava art by heartmush amp asher art by cy lindric ,0,0,0,0
3341, king yunn friends t co mq6v7uicpn ,0,0,0,0
3342, shessoken rushing morning slipped amp amp change pocket bitch x89 damn sonic good x89 ,1,1,0,0
3343,morning queen ava thanking you for believing in us remembering us amp giving our careers a new life saluting ava ,0,0,0,0
3344, justinvangundy world halloween dress total ot x89 t co wxezcpnx6c ,0,0,0,0
3345,just sold a clip poisoned by queen amp amp little slut abuse latex get yours on iwantclips ,1,0,0,1
3346, another winner family blowing up suuuurrreeee don x89 t standing stinky a x89 t co 8zhlrlblcx ,0,0,0,0
3347, sarahspain it s never good when you are in a bar amp grill and the place cheers because he misses it but then all at ,0,0,0,0
3348, immaterialxcx im doing something light cause bitch i bet itll be stuffy as fuck in there,1,0,0,1
3349,these girl in class were having a conversation about how it looks so bad that this girl is talking to different guy ,0,0,0,0
3350,think it x89 s pretty pathetic someone finds telling she x89 s x89 dumb slut x89 x9d ,0,0,0,0
3351,yo having internet sounds so fucking hot rn i m a slut for modern day technology,1,0,0,1
3352, taezifer honestly after eating spicy really hittin different feeling warmth around tigh x89 ,0,0,0,0
3353, potential crackships ahoy eachother classical architecture think hideous artbabies t x89 t co ri6txykn2o ,0,0,0,0
3354, sarahspain what in the actual fuck,0,0,0,0
3355, look sassy found yesterday t co tolpapvqfb ,0,0,0,0
3356, president calls horseface fucked president calls tiny white denounced natives campaigns x89 t co kczdiwsrmh ,0,0,0,0
3357, kahnaiyo when a guy s trying to distract from one of his heroes calling a girl in her mid teens a little slut ,1,0,0,1
3358,check out ava amp lala family approved arnold sorvino dvd new free shipping tracking cont us via ebay,0,0,0,0
3359,a sisterofmercynun called my unmarried mother a slut amp i still ended up being catholic onthedayiwasborn,1,0,0,1
3360, anotherleowifey i responded with something bitchy and that kinda worked too,1,0,0,1
3361, brendatracy24 sarahspain you re beautiful then now amp most of all on the inside ,0,0,0,0
3362, webcam plays cumshot device shaves shower t co 6sshx8zxhh ,1,0,0,1
3363,rt truly yrs i hate when you delete someone s number and iphone has the audacity to be like maybe maybe nothing bitch,1,0,0,1
3364, thecortnyluna bitch audacity gonna awakening respe x89 ,1,0,0,1
3365,sleeping movies stupid drugged slut getting fucked girls with small tits fucking asian teen porn clip naked germain ,1,0,0,1
3366,rt cuhmealya as soon as i see rt or i stop reading amp keep scrolling ,0,0,0,0
3367,in this society we are labeled as bitches for everything so i feel really great to have reached a point where being ,0,0,0,0
3368,ava s mans broke up with her and this bitch goes well there s other fish in the sea i h8 her ,1,0,0,1
3369, gtconway3d george do you amp your wife discuss trump s incompetence she s working for an evil man you probably wo ,0,0,0,0
3370,only time i call a girl a whore or a slut is when we talking if u get mi ,1,0,0,1
3371, me nyeeyee assholes fucking bitch whore die ,1,0,0,1
3372, notofthyworld karlazabs iamnateiv nnot kermit morning tea nyou sassy bitch you ,0,0,0,0
3373, breadorno thank u bread ava still being a big ol bitch and won t even give me a drop,1,0,0,1
3374,r e a l f r i e n d s creator callme jojo shot amp edited ukairoukairo music weanduseat friends ,0,0,0,0
3375, hot granny gets a slut girl for birthday ,1,0,0,1
3376, diaper deepthroat cumshot black pussy blowjob videos oriental female masturbation compilation x89 t co mfjne8jlhs ,1,0,0,1
3377, girl loses virginity shemale fucking maltese adults masive t co gk24vjmfea ,1,0,0,1
3378, ranveerofficial all d best love u ranveer amp deepika gullyboy,0,0,0,0
3379, glory t co fpo4yn9kwb nimfoman babes mercedes ambrus blowjobs american housewi x89 t co thjmm7ocza ,1,0,0,1
3380,rt itsjechika recent elevator conversation black guy amp girl enter him to her why you dressed like a slave her how am i dressed like ,0,0,0,0
3381,drunk women drunken ebony first amature blonde ho x89 t co 53bzndstal ,0,0,0,0
3382, puig crotched chopped throat across bases i x89 d letthekidsplay ,1,0,1,0
3383, yes i x89 m bitch because don x89 t you x89 re shaming someone wearing dress ,1,0,0,1
3384, trvpism sometimes stupid bitch that x89 s alright ,1,0,0,1
3385, yourgirlkami i heard kami was a slut so i think i m good,1,0,0,1
3386,rt aoc if they want to make an example out of me i will gladly be one hopefully we can be an example of dedication courage and persi ,0,0,0,0
3387, kinglrg ain t forgiving t co 2jyhchhbck ,0,0,0,0
3388,want to see my p say shaved amp wett buy one get one free video deal message me about it i ll send u price ,0,0,0,0
3389,too fucking late wow what a waste of perfectly good lives ,0,0,0,0
3390,if i m so much of a hoe slut dog ass bitch etc then why tf do this nigga insist on bothering me and hitting me ,1,0,0,1
3391,ava s kitchen amp bar and two ton brewing are teaming up for a food and beer pairing ,0,0,0,0
3392,rt fuckmasonn nah y all really petty for this picture choice ,0,0,0,0
3393,mixes kannum kannum korthufy bitch pesify undress bahooth x89 t co orcsjy9bc4 ,1,0,0,1
3394,rt xoamani corinnakopf slut shaming is how boys punish girls that bruise their ego ,0,0,0,0
3395,god is a soldier in my army 2 amp pink too baphomet too tu burning you cannot be a canadian resident or citizen i ,0,0,0,0
3396, totlmstr since shitposting today guess another person posting gamergate search x89 ,0,0,0,0
3397, stephaniesidley yeah black chyna dated rob amp had a baby but a 21 yr old girl is slut shamed cancel the kardashian s,1,0,0,1
3398,amazon shaming 40th floor balconygirl bronxoc is it your testimony the fake news post is owned by the same corpora ,0,0,0,0
3399, rls607 26 eximinds amp ben stone cassiopeia extended mix ava recordings black hole ,0,0,0,0
3400, jisungssoulmate stereotypical looks gay sassy still sarcastic gay ,1,0,0,1
3401, sassy character queens t co zc9qbfsopd youtube ,0,0,0,0
3402,rt tiapogai51 please come on guy register all for free note verify email to send msg to girls slut ,1,0,0,1
3403,do you like my fat ass i want you to fuck me like a bitch rt register and write me ,1,0,0,1
3404,the only good things to come from ryan s sl is jon s acting amp the relationship with ava nothing else has been jaw ,0,0,0,0
3405, the freddie saying otherwise chopped ears ,0,0,0,0
3406,in my school there is this one old guy teacher who said if the girls wear liptint it means that we are sluts he l ,1,0,0,1
3407, congrats to ocdviewer amp 1 other player who found screenshot 95356 selma ava duvernay 2014 ,0,0,0,0
3408, chris ford ready to say goodbye to ava amp her crew just give us konane amp i m happy,0,0,0,0
3409, ava beating confessions out of them when in prison shot on sight when found sleeping under a tree murder amp attem ,0,0,0,0
3410, this handle x8f x89 x8d x89 x95 x8f ,0,0,0,0
3411,rt p historians gladiator camp paris bordone c 1560 this fanciful composition places a variety of ancient architecture in dominant vi ,0,0,0,0
3412,let me get this straight ariana sat down with piers morgan who blamed her for the manchester tragedy amp slut shame ,1,0,0,1
3413, you trump deserves least partial credit subdued north korea n nremember people c x89 t co bwz3xmhcs5 ,0,0,0,0
3414,couldn x89 t those reporters cause i x89 d x89 oh sassy can x89 t x89 idk x89 y x89 t co pn42bct4sj ,0,0,0,0
3415,new sex video my dirty hobby latex slut on fuck rampage porn xxx 3x,1,0,0,1
3416, bro people assume whore because dress could b x89 t co wmjp43wgqo ,1,0,0,1
3417, this stupid video popped feed watched first amp these perverts pissed t x89 t co ouzeummqmd ,0,0,0,0
3418, dazzling european fucks camgirl t co t1pmnzjw9l ,1,0,0,1
3419, well order right it x89 s gonna flawless t co p4rjtdxmmo ,0,0,0,0
3420, voodoodumpster taste rangoons i x89 ll too ,0,0,0,0
3421,soo umm what happened to girls being their for eachother and not slut shaming eachother ,1,0,0,1
3422, hell bitch flocka month century i x89 t co qcfs8syynr ,1,0,0,1
3423, nw sassy x89 x9d x95 x8f x89 x9d x95 x8f x89 x9d x95 x8f x89 x9d x95 x8f waaaaaaah ,0,0,0,0
3424,please support my gofundme campaign gofundme,0,0,0,0
3425, ava this changes nothing nada zero zilch if those responsible were not punished amp reparations not made to the s ,0,0,0,0
3426, willisdenisha don x89 t ggyoungboy bodyguards don x89 t grabbed nigga chopped thr x89 ,0,0,0,0
3427,rt nautanki catty slut if a girl is not ready to accept your proposal you name her slut if she accepts your proposal and after break ,1,0,0,1
3428,this picture just slapped me on the face called me a slut and i said thank you ,1,0,0,1
3429,coming on twitter telling girls to live their best life and do their thing but slut shaming their enemies in privat ,1,0,0,1
3430, megzilla87 much beautiful sassy violent x89 x9d x95 x8f ,0,0,0,0
3431,rt karaikuge rt and like for more anal wanktribute sugarbaby camgirl slut porn gangbang amateur girl wet fuckme ,1,0,0,1
3432, x89 x89 n n x8d t co 46uxyu41f0 x8d n nfucking shaved pussy small po x89 t co ssjhduro5l ,0,0,0,0
3433,always courage dark courage composed anger x89 t co 6hmpvceouy ,0,0,0,0
3434, scp3008ikea i m gonna kill you whore slut,1,0,1,0
3435,chopped think should belts incase earth pulls brake check mid x89 t co yqgtevqf1j ,0,0,0,0
3436,rt diseloyahir i m a slut for stfu bitch you re just a slut,1,0,0,1
3437,rt libertyharlow theperezhilton jordynwoods tristan amp khloe have been over for months i feel like jordyn is getting paid some serious ,0,0,0,0
3438, abqtraveler said often wondered bigger fucked dozens people t co ejxsj22cbi ,0,0,0,0
3439,rt justusandcoins neo 2019 let s serve as a shining example of adoption don t just wait for it make the first moves ava ,0,0,0,0
3440, fruity dragon nikosauve16 illicitscript answered sassy mouthed bitch wouldn t speak public someone ,0,0,0,0
3441,fuck me like a bitch my pussy is wet horny boobs tits pussy porn amateurporn nsfw cumslut blowjob ,1,0,0,1
3442,i know i m going to get dragged by mutuals for this but umm i low key want a ava max amp gaga collab ,0,0,0,0
3443, zappylocomotive people pretend much sassy amazing m x89 t co x8l5a5bvrw ,0,0,0,0
3444, supercroup lol what a shameless slut he is too many girls is a such a fake dilemma,1,0,0,1
3445,rt cumsjk don t fucking tease me in public unless you want me to bring your ass into the bathroom amp teach you who s really in charge i l ,1,0,0,1
3446, stevenp49743525 sarahspain yeah nothing says suck like a 9yr nfl career and starting in a national championship game,0,0,0,0
3447,fucking slut go kill your self o oh i guess i s should ,1,0,1,0
3448,my name might b taemin s slut and that might give of strong bitch energy but i m awkward so please dont mind if i ,1,0,0,1
3449, rehamkhan1 sold out slut she can do anything4 money she s against our security forces becoz our intelligence agenc ,0,0,0,0
3450, lovely stoned pussy filled jizz n t co 5v09rsspld piledriver cumshot compilation t x89 t co y26bnnqnjj ,1,0,0,1
3451, margotigress redhead camgirl show fingering highheels wet dildoinpussy ,1,0,0,1
